case name,CO2 price ($/kgCO2),fixed cost natgas ($/kW/h),fixed cost natgas ccs ($/kW/h),fixed cost solar ($/kW/h),fixed cost wind ($/kW/h),fixed cost nuclear ($/kW/h),fixed cost storage (($/h)/kWh),fixed cost pgp storage (($/h)/kWh),var cost natgas ($/kWh),var cost natgas ccs ($/kWh),var cost solar ($/kWh),var cost wind ($/kWh),var cost nuclear ($/kWh),var cost to storage ($/kWh),var cost storage ($/kWh),var cost to pgp storage ($/kWh),var cost pgp storage ($/kWh),var cost unmet demand ($/kWh),storage charging efficiency,storage charging time (h),storage decay rate (1/h),pgp storage charging efficiency,pgp storage decay rate (1/h),mean demand (kW),capacity factor solar series (-),capacity factor wind series (-),capacity natgas (kW),capacity natgas ccs (kW),capacity solar (kW),capacity wind (kW),capacity nuclear (kW),capacity storage (kWh),capacity pgp storage (kWh),capacity to pgp storage (kW),capacity from pgp storage (kW),system cost ($/kW/h),dispatch natgas (kW),dispatch natgas ccs (kW),dispatch solar (kW),dispatch wind (kW),dispatch nuclear (kW),dispatch to storage (kW),dispatch from storage (kW),energy storage (kWh),dispatch to pgp storage (kW),dispatch pgp storage (kW),energy pgp storage (kWh),dispatch unmet demand (kW),curtailment solar (kW),curtailment wind (kW),curtailment nuclear (kW)
exp2.05,0.0,-1.0,-1.0,0.0147721,0.0159137,-1.0,0.000735135,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,112.20200000000003,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.275111568001756,0.4275386562212704,0.0,0.0,2.2207626481472267,2.2013781742674245,0.0,19.561368133875884,0.0,0.0,0.0,0.08221765644479492,0.0,0.0,0.5051718177303002,0.5012804520290556,0.0,0.0640214938511843,0.0575692240918285,3.6794507467868263,0.0,0.0,0.0,0.0,0.10568932505890656,0.43860217520309863,0.0
exp2.00,0.0,-1.0,-1.0,0.0147721,0.0159137,-1.0,0.000735135,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,100.0,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.275111568001756,0.4275386562212704,0.0,0.0,2.2207626481472267,2.2013781742674245,0.0,19.561368133875884,0.0,0.0,0.0,0.08221765644479492,0.0,0.0,0.5051718177303002,0.5012804520290556,0.0,0.0640214938511843,0.0575692240918285,3.6794507467868263,0.0,0.0,0.0,0.0,0.10568932505890656,0.43860217520309863,0.0
exp1.95,0.0,-1.0,-1.0,0.0147721,0.0159137,-1.0,0.000735135,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,89.1251,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.275111568001756,0.4275386562212704,0.0,0.0,2.2207626481472267,2.2013781742674245,0.0,19.561368133875884,0.0,0.0,0.0,0.08221765644479492,0.0,0.0,0.5051718177303002,0.5012804520290556,0.0,0.0640214938511843,0.0575692240918285,3.6794507467868263,0.0,0.0,0.0,0.0,0.10568932505890656,0.43860217520309863,0.0
exp1.90,0.0,-1.0,-1.0,0.0147721,0.0159137,-1.0,0.000735135,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,79.4328,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.275111568001756,0.4275386562212704,0.0,0.0,2.2207626481472267,2.2013781742674245,0.0,19.561368133875884,0.0,0.0,0.0,0.08221765644479492,0.0,0.0,0.5051718177303002,0.5012804520290556,0.0,0.0640214938511843,0.0575692240918285,3.6794507467868263,0.0,0.0,0.0,0.0,0.10568932505890656,0.43860217520309863,0.0
exp1.85,0.0,-1.0,-1.0,0.0147721,0.0159137,-1.0,0.000735135,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,70.7946,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.275111568001756,0.4275386562212704,0.0,0.0,2.2207626481472267,2.2013781742674245,0.0,19.561368133875884,0.0,0.0,0.0,0.08221765644479492,0.0,0.0,0.5051718177303002,0.5012804520290556,0.0,0.0640214938511843,0.0575692240918285,3.6794507467868263,0.0,0.0,0.0,0.0,0.10568932505890656,0.43860217520309863,0.0
exp1.80,0.0,-1.0,-1.0,0.0147721,0.0159137,-1.0,0.000735135,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,63.0957,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.275111568001756,0.4275386562212704,0.0,0.0,2.2207626481472267,2.2013781742674245,0.0,19.561368133875884,0.0,0.0,0.0,0.08221765644479492,0.0,0.0,0.5051718177303002,0.5012804520290556,0.0,0.0640214938511843,0.0575692240918285,3.6794507467868263,0.0,0.0,0.0,0.0,0.10568932505890656,0.43860217520309863,0.0
exp1.75,0.0,-1.0,-1.0,0.0147721,0.0159137,-1.0,0.000735135,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,56.2341,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.275111568001756,0.4275386562212704,0.0,0.0,2.2207626481472267,2.2013781742674245,0.0,19.561368133875884,0.0,0.0,0.0,0.08221765644479492,0.0,0.0,0.5051718177303002,0.5012804520290556,0.0,0.0640214938511843,0.0575692240918285,3.6794507467868263,0.0,0.0,0.0,0.0,0.10568932505890656,0.43860217520309863,0.0
exp1.70,0.0,-1.0,-1.0,0.0147721,0.0159137,-1.0,0.000735135,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,50.1187,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.275111568001756,0.4275386562212704,0.0,0.0,2.2207626481472267,2.2013781742674245,0.0,19.561368133875884,0.0,0.0,0.0,0.08221765644479492,0.0,0.0,0.5051718177303002,0.5012804520290556,0.0,0.0640214938511843,0.0575692240918285,3.6794507467868263,0.0,0.0,0.0,0.0,0.10568932505890656,0.43860217520309863,0.0
exp1.65,0.0,-1.0,-1.0,0.0147721,0.0159137,-1.0,0.000735135,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,44.6684,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.275111568001756,0.4275386562212704,0.0,0.0,2.2207626481472267,2.2013781742674245,0.0,19.561368133875884,0.0,0.0,0.0,0.08221765644479492,0.0,0.0,0.5051718177303002,0.5012804520290556,0.0,0.0640214938511843,0.0575692240918285,3.6794507467868263,0.0,0.0,0.0,0.0,0.10568932505890656,0.43860217520309863,0.0
exp1.60,0.0,-1.0,-1.0,0.0147721,0.0159137,-1.0,0.000735135,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,39.8107,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.275111568001756,0.4275386562212704,0.0,0.0,2.2207626481472267,2.2013781742674245,0.0,19.561368133875884,0.0,0.0,0.0,0.08221765644479492,0.0,0.0,0.5051718177303002,0.5012804520290556,0.0,0.0640214938511843,0.0575692240918285,3.6794507467868263,0.0,0.0,0.0,0.0,0.10568932505890656,0.43860217520309863,0.0
exp1.55,0.0,-1.0,-1.0,0.0147721,0.0159137,-1.0,0.000735135,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,35.4813,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.275111568001756,0.4275386562212704,0.0,0.0,2.2207626481472267,2.2013781742674245,0.0,19.561368133875884,0.0,0.0,0.0,0.08221765644479492,0.0,0.0,0.5051718177303002,0.5012804520290556,0.0,0.0640214938511843,0.0575692240918285,3.6794507467868263,0.0,0.0,0.0,0.0,0.10568932505890656,0.43860217520309863,0.0
exp1.50,0.0,-1.0,-1.0,0.0147721,0.0159137,-1.0,0.000735135,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,31.6228,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.275111568001756,0.4275386562212704,0.0,0.0,2.2207626481472267,2.2013781742674245,0.0,19.561368133875884,0.0,0.0,0.0,0.08221765644479492,0.0,0.0,0.5051718177303002,0.5012804520290556,0.0,0.0640214938511843,0.0575692240918285,3.6794507467868263,0.0,0.0,0.0,0.0,0.10568932505890656,0.43860217520309863,0.0
exp1.45,0.0,-1.0,-1.0,0.0147721,0.0159137,-1.0,0.000735135,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,28.1838,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.275111568001756,0.4275386562212704,0.0,0.0,2.2207626481472267,2.2013781742674245,0.0,19.561368133875884,0.0,0.0,0.0,0.08221765644479492,0.0,0.0,0.5051718177303002,0.5012804520290556,0.0,0.0640214938511843,0.0575692240918285,3.6794507467868263,0.0,0.0,0.0,0.0,0.10568932505890656,0.43860217520309863,0.0
exp1.40,0.0,-1.0,-1.0,0.0147721,0.0159137,-1.0,0.000735135,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,25.1189,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.275111568001756,0.4275386562212704,0.0,0.0,2.2207626481472267,2.2013781742674245,0.0,19.561368133875884,0.0,0.0,0.0,0.08221765644479492,0.0,0.0,0.5051718177303002,0.5012804520290556,0.0,0.0640214938511843,0.0575692240918285,3.6794507467868263,0.0,0.0,0.0,0.0,0.10568932505890656,0.43860217520309863,0.0
exp1.35,0.0,-1.0,-1.0,0.0147721,0.0159137,-1.0,0.000735135,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,22.3872,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.275111568001756,0.4275386562212704,0.0,0.0,2.2207626481472267,2.2013781742674245,0.0,19.561368133875884,0.0,0.0,0.0,0.08221765644479492,0.0,0.0,0.5051718177303002,0.5012804520290556,0.0,0.0640214938511843,0.0575692240918285,3.6794507467868263,0.0,0.0,0.0,0.0,0.10568932505890656,0.43860217520309863,0.0
exp1.30,0.0,-1.0,-1.0,0.0147721,0.0159137,-1.0,0.000735135,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,19.9526,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.275111568001756,0.4275386562212704,0.0,0.0,2.2207626481472267,2.2013781742674245,0.0,19.561368133875884,0.0,0.0,0.0,0.08221765644479492,0.0,0.0,0.5051718177303002,0.5012804520290556,0.0,0.0640214938511843,0.0575692240918285,3.6794507467868263,0.0,0.0,0.0,0.0,0.10568932505890656,0.43860217520309863,0.0
exp1.25,0.0,-1.0,-1.0,0.0147721,0.0159137,-1.0,0.000735135,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,17.7828,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.275111568001756,0.4275386562212704,0.0,0.0,2.2207626481472267,2.2013781742674245,0.0,19.561368133875884,0.0,0.0,0.0,0.08221765644479492,0.0,0.0,0.5051718177303002,0.5012804520290556,0.0,0.0640214938511843,0.0575692240918285,3.6794507467868263,0.0,0.0,0.0,0.0,0.10568932505890656,0.43860217520309863,0.0
exp1.20,0.0,-1.0,-1.0,0.0147721,0.0159137,-1.0,0.000735135,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,15.8489,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.275111568001756,0.4275386562212704,0.0,0.0,2.2207626481472267,2.2013781742674245,0.0,19.561368133875884,0.0,0.0,0.0,0.08221765644479492,0.0,0.0,0.5051718177303002,0.5012804520290556,0.0,0.0640214938511843,0.0575692240918285,3.6794507467868263,0.0,0.0,0.0,0.0,0.10568932505890656,0.43860217520309863,0.0
exp1.15,0.0,-1.0,-1.0,0.0147721,0.0159137,-1.0,0.000735135,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,14.125400000000003,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.275111568001756,0.4275386562212704,0.0,0.0,2.2207626481472267,2.2013781742674245,0.0,19.561368133875884,0.0,0.0,0.0,0.08221765644479492,0.0,0.0,0.5051718177303002,0.5012804520290556,0.0,0.0640214938511843,0.0575692240918285,3.6794507467868263,0.0,0.0,0.0,0.0,0.10568932505890656,0.43860217520309863,0.0
exp1.10,0.0,-1.0,-1.0,0.0147721,0.0159137,-1.0,0.000735135,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,12.5893,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.275111568001756,0.4275386562212704,0.0,0.0,2.2207626481472267,2.2013781742674245,0.0,19.561368133875884,0.0,0.0,0.0,0.08221765644479492,0.0,0.0,0.5051718177303002,0.5012804520290556,0.0,0.0640214938511843,0.0575692240918285,3.6794507467868263,0.0,0.0,0.0,0.0,0.10568932505890656,0.43860217520309863,0.0
exp1.05,0.0,-1.0,-1.0,0.0147721,0.0159137,-1.0,0.000735135,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,11.2202,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.275111568001756,0.4275386562212704,0.0,0.0,2.2207626481472267,2.2013781742674245,0.0,19.561368133875884,0.0,0.0,0.0,0.08221765644479492,0.0,0.0,0.5051718177303002,0.5012804520290556,0.0,0.0640214938511843,0.0575692240918285,3.6794507467868263,0.0,0.0,0.0,0.0,0.10568932505890656,0.43860217520309863,0.0
exp1.00,0.0,-1.0,-1.0,0.0147721,0.0159137,-1.0,0.000735135,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,10.0,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.275111568001756,0.4275386562212704,0.0,0.0,2.2207626481472267,2.2013781742674245,0.0,19.561368133875884,0.0,0.0,0.0,0.08221765644479492,0.0,0.0,0.5051718177303002,0.5012804520290556,0.0,0.0640214938511843,0.0575692240918285,3.6794507467868263,0.0,0.0,0.0,0.0,0.10568932505890656,0.43860217520309863,0.0
exp0.95,0.0,-1.0,-1.0,0.0147721,0.0159137,-1.0,0.000735135,-1.0,0.02097,-1.0,1e-08,1.05e-08,-1.0,0.0,0.0,0.0,0.0,8.912510000000001,0.9,4.0,1.36217e-05,0.3,1.14075e-08,1.0,0.275111568001756,0.4275386562212704,0.0,0.0,2.2207626481472267,2.2013781742674245,0.0,19.561368133875884,0.0,0.0,0.0,0.08221765644479492,0.0,0.0,0.5051718177303002,0.5012804520290556,0.0,0.0640214938511843,0.0575692240918285,3.6794507467868263,0.0,0.0,0.0,0.0,0.10568932505890656,0.43860217520309863,0.0
